Categoria_Griglia,Nome_Griglia,Compito_Due,Compito_Tre,Cache_Usata,Sorted_Frontiera,Media_Cache_Hit,Media_Celle_Frontiera,Media_Iterazioni_Condizione,Tempo,Spazio_KB,Massima_Profondita,Esecuzioni_Corrette,Timeout,Destinazione_Irraggiungibile
tipoGriglia,81,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 24020ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 22250ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 19880ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 23910ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 42580ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 27440ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14490ns,0,234,0,true,false,false
tipoGriglia,81,V1,PERFORMANCE,true,true,0,0,0,0ms 24780ns,0,234,0,true,false,false
tipoGriglia,82,V1,DEFAULT,false,false,0,0,0,0ms 21460ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 23340ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 24280ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 24950ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 15600ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15330ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 28980ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 18930ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15590ns,0,234,0,true,false,false
tipoGriglia,82,V1,PERFORMANCE,true,true,0,0,0,0ms 28550ns,0,234,0,true,false,false
tipoGriglia,83,V1,DEFAULT,false,false,0,0,0,0ms 14130ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21360ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 21950ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 21270ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14580ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15820ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 21570ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 35360ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12650ns,0,234,0,true,false,false
tipoGriglia,83,V1,PERFORMANCE,true,true,0,0,0,0ms 16730ns,0,234,0,true,false,false
tipoGriglia,84,V1,DEFAULT,false,false,0,0,0,0ms 24760ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 24690ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 24440ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 28510ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 16750ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14710ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 62370ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 29770ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14890ns,0,234,0,true,false,false
tipoGriglia,84,V1,PERFORMANCE,true,true,0,0,0,0ms 27180ns,0,234,0,true,false,false
tipoGriglia,85,V1,DEFAULT,false,false,0,0,0,0ms 16860ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 35860ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 15070ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 24220ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14600ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14540ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 26390ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 16230ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14610ns,0,234,0,true,false,false
tipoGriglia,85,V1,PERFORMANCE,true,true,0,0,0,0ms 45300ns,0,234,0,true,false,false
tipoGriglia,86,V1,DEFAULT,false,false,0,0,0,0ms 15460ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 23280ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 22800ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 25240ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13560ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15310ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 26550ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 14210ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12150ns,0,234,0,true,false,false
tipoGriglia,86,V1,PERFORMANCE,true,true,0,0,0,0ms 25260ns,0,234,0,true,false,false
tipoGriglia,87,V1,DEFAULT,false,false,0,0,0,0ms 17250ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 27980ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 25590ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 23130ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 16060ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 18980ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 30950ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 50580ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 22890ns,0,234,0,true,false,false
tipoGriglia,87,V1,PERFORMANCE,true,true,0,0,0,0ms 22120ns,0,234,0,true,false,false
tipoGriglia,88,V1,DEFAULT,false,false,0,0,0,0ms 25430ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 29850ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 17760ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 24680ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13840ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 17820ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 16960ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 19790ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14050ns,0,234,0,true,false,false
tipoGriglia,88,V1,PERFORMANCE,true,true,0,0,0,0ms 17490ns,0,234,0,true,false,false
tipoGriglia,89,V1,DEFAULT,false,false,0,0,0,0ms 12280ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 34200ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 15290ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 21990ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13490ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15800ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 116580ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 14960ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14660ns,0,234,0,true,false,false
tipoGriglia,89,V1,PERFORMANCE,true,true,0,0,0,0ms 25000ns,0,234,0,true,false,false
tipoGriglia,8,V1,DEFAULT,false,false,0,0,0,0ms 144950ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 185770ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 246710ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 250650ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 110910ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 177240ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 163120ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 179170ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 121310ns,2.34,1,true,false,false
tipoGriglia,8,V1,PERFORMANCE,true,true,0,0,0,0ms 293890ns,2.34,1,true,false,false
tipoGriglia,90,V1,DEFAULT,false,false,0,0,0,0ms 14860ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 32340ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 23300ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 21320ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 12620ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 25200ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 34230ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 18210ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12110ns,0,234,0,true,false,false
tipoGriglia,90,V1,PERFORMANCE,true,true,0,0,0,0ms 20740ns,0,234,0,true,false,false
tipoGriglia,91,V1,DEFAULT,false,false,0,0,0,0ms 23760ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 26750ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 14800ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 21100ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 12910ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14840ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 37440ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 31810ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12610ns,0,234,0,true,false,false
tipoGriglia,91,V1,PERFORMANCE,true,true,0,0,0,0ms 15480ns,0,234,0,true,false,false
tipoGriglia,92,V1,DEFAULT,false,false,0,0,0,0ms 13260ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 19410ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 29900ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 18790ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 16320ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 17570ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 17120ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 23130ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 11970ns,0,234,0,true,false,false
tipoGriglia,92,V1,PERFORMANCE,true,true,0,0,0,0ms 15630ns,0,234,0,true,false,false
tipoGriglia,93,V1,DEFAULT,false,false,0,0,0,0ms 15870ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 32790ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 22370ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 22590ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13600ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 17120ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 15480ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 15520ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 17510ns,0,234,0,true,false,false
tipoGriglia,93,V1,PERFORMANCE,true,true,0,0,0,0ms 25240ns,0,234,0,true,false,false
tipoGriglia,94,V1,DEFAULT,false,false,0,0,0,0ms 23520ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 23150ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 33910ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 23880ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13770ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 18500ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 25190ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 26450ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 20970ns,0,234,0,true,false,false
tipoGriglia,94,V1,PERFORMANCE,true,true,0,0,0,0ms 38020ns,0,234,0,true,false,false
tipoGriglia,95,V1,DEFAULT,false,false,0,0,0,0ms 20200ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 32320ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 44560ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 22470ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13880ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 18760ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 76640ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 22770ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 13420ns,0,234,0,true,false,false
tipoGriglia,95,V1,PERFORMANCE,true,true,0,0,0,0ms 29450ns,0,234,0,true,false,false
tipoGriglia,96,V1,DEFAULT,false,false,0,0,0,0ms 17640ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 34660ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 26820ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 23050ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14070ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15520ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 46620ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 45300ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15320ns,0,234,0,true,false,false
tipoGriglia,96,V1,PERFORMANCE,true,true,0,0,0,0ms 16860ns,0,234,0,true,false,false
tipoGriglia,97,V1,DEFAULT,false,false,0,0,0,0ms 15540ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 26130ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 17070ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 23780ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13070ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 14930ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 75930ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 22920ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15920ns,0,234,0,true,false,false
tipoGriglia,97,V1,PERFORMANCE,true,true,0,0,0,0ms 25480ns,0,234,0,true,false,false
tipoGriglia,98,V1,DEFAULT,false,false,0,0,0,0ms 17890ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 22980ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 17490ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 25000ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13410ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15450ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 75640ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 21090ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14190ns,0,234,0,true,false,false
tipoGriglia,98,V1,PERFORMANCE,true,true,0,0,0,0ms 22280ns,0,234,0,true,false,false
tipoGriglia,99,V1,DEFAULT,false,false,0,0,0,0ms 15130ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21240ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 23840ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 19950ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13560ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 12920ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 46030ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 18830ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 13230ns,0,234,0,true,false,false
tipoGriglia,99,V1,PERFORMANCE,true,true,0,0,0,0ms 23000ns,0,234,0,true,false,false
tipoGriglia,9,V1,DEFAULT,false,false,0,0,0,0ms 130350ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 200540ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 133930ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 230420ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 134540ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 158350ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 151180ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 143430ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 122190ns,2.34,1,true,false,false
tipoGriglia,9,V1,PERFORMANCE,true,true,0,0,0,0ms 301720ns,2.34,1,true,false,false
VariazioneDimensioni,Griglia Grande,V0,DEFAULT,false,false,0,43,0,2ms 415640ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_CACHE,true,false,0,43,0,4ms 49700ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,43,42,0ms 206780ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_FULL,true,true,0,43,23,2ms 54280ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_NO_CACHE,false,true,0,43,23,1ms 422920ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,43,0,4ms 267550ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,43,42,0ms 491970ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_SORTED_FRONTIERA,false,true,0,43,0,2ms 398640ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,43,0,2ms 527480ns,12.50,2,true,false,false
VariazioneDimensioni,Griglia Grande,V0,PERFORMANCE,true,true,0,43,23,2ms 81600ns,12.50,2,true,false,false
